Company Name,Ticker,Filing Type,Filing Date,File Path
Alphabet (Google),GOOGL,4,2023-11-18,sec-edgar-filings/GOOGL/4/0001209191-22-024238
Alphabet (Google),GOOGL,4,2023-07-11,sec-edgar-filings/GOOGL/4/0001209191-22-052920
Alphabet (Google),GOOGL,4,2024-08-01,sec-edgar-filings/GOOGL/4/0001209191-22-051400
Alphabet (Google),GOOGL,4,2022-01-13,sec-edgar-filings/GOOGL/4/0001209191-22-058929
Alphabet (Google),GOOGL,4,2025-02-05,sec-edgar-filings/GOOGL/4/0001209191-24-003067
Alphabet (Google),GOOGL,4,2024-02-27,sec-edgar-filings/GOOGL/4/0000929638-22-000366
Alphabet (Google),GOOGL,4,2025-01-07,sec-edgar-filings/GOOGL/4/0000950170-24-076275
Alphabet (Google),GOOGL,4,2023-09-30,sec-edgar-filings/GOOGL/4/0001209191-23-041712
Alphabet (Google),GOOGL,4,2022-01-27,sec-edgar-filings/GOOGL/4/0001209191-23-035068
Alphabet (Google),GOOGL,4,2024-07-05,sec-edgar-filings/GOOGL/4/0001209191-22-020386
Alphabet (Google),GOOGL,4,2022-02-20,sec-edgar-filings/GOOGL/4/0000950170-24-109735
Alphabet (Google),GOOGL,4,2022-03-06,sec-edgar-filings/GOOGL/4/0000950170-24-081905
Alphabet (Google),GOOGL,4,2022-01-18,sec-edgar-filings/GOOGL/4/0001209191-23-047583
Alphabet (Google),GOOGL,4,2023-02-25,sec-edgar-filings/GOOGL/4/0001209191-22-054677
Alphabet (Google),GOOGL,4,2024-08-24,sec-edgar-filings/GOOGL/4/0000950170-24-114821
Alphabet (Google),GOOGL,4,2023-12-08,sec-edgar-filings/GOOGL/4/0001209191-24-001796
Alphabet (Google),GOOGL,4,2023-11-27,sec-edgar-filings/GOOGL/4/0001209191-22-020118
Alphabet (Google),GOOGL,4,2024-06-24,sec-edgar-filings/GOOGL/4/0001209191-22-024552
Alphabet (Google),GOOGL,4,2022-02-21,sec-edgar-filings/GOOGL/4/0001209191-23-025790
Alphabet (Google),GOOGL,4,2024-07-14,sec-edgar-filings/GOOGL/4/0001209191-22-025066
Alphabet (Google),GOOGL,4,2022-07-21,sec-edgar-filings/GOOGL/4/0001209191-23-042242
Alphabet (Google),GOOGL,4,2024-11-23,sec-edgar-filings/GOOGL/4/0000950170-24-107513
Alphabet (Google),GOOGL,4,2022-06-23,sec-edgar-filings/GOOGL/4/0001209191-24-005885
Alphabet (Google),GOOGL,4,2024-07-26,sec-edgar-filings/GOOGL/4/0001209191-22-047822
Alphabet (Google),GOOGL,4,2023-09-20,sec-edgar-filings/GOOGL/4/0001209191-23-060024
Alphabet (Google),GOOGL,4,2022-08-13,sec-edgar-filings/GOOGL/4/0001209191-23-059838
Alphabet (Google),GOOGL,4,2024-07-04,sec-edgar-filings/GOOGL/4/0001209191-23-053801
Alphabet (Google),GOOGL,4,2023-08-17,sec-edgar-filings/GOOGL/4/0001209191-23-025795
Alphabet (Google),GOOGL,4,2022-04-30,sec-edgar-filings/GOOGL/4/0001209191-23-039969
Alphabet (Google),GOOGL,4,2022-07-29,sec-edgar-filings/GOOGL/4/0001209191-22-062870
Alphabet (Google),GOOGL,4,2024-01-14,sec-edgar-filings/GOOGL/4/0001209191-22-003004
Alphabet (Google),GOOGL,4,2023-01-22,sec-edgar-filings/GOOGL/4/0000929638-23-002316
Alphabet (Google),GOOGL,4,2022-03-26,sec-edgar-filings/GOOGL/4/0001209191-22-025745
Alphabet (Google),GOOGL,4,2023-01-30,sec-edgar-filings/GOOGL/4/0000950170-24-081909
Alphabet (Google),GOOGL,4,2022-07-16,sec-edgar-filings/GOOGL/4/0000950170-24-102976
Alphabet (Google),GOOGL,4,2023-07-11,sec-edgar-filings/GOOGL/4/0001209191-23-028464
Alphabet (Google),GOOGL,4,2024-08-19,sec-edgar-filings/GOOGL/4/0001209191-23-043511
Alphabet (Google),GOOGL,4,2023-12-16,sec-edgar-filings/GOOGL/4/0001209191-24-000702
Alphabet (Google),GOOGL,4,2023-05-10,sec-edgar-filings/GOOGL/4/0001209191-23-059827
Alphabet (Google),GOOGL,4,2024-10-18,sec-edgar-filings/GOOGL/4/0001209191-22-007878
Alphabet (Google),GOOGL,4,2025-03-04,sec-edgar-filings/GOOGL/4/0001209191-22-002111
Alphabet (Google),GOOGL,4,2022-06-23,sec-edgar-filings/GOOGL/4/0001209191-22-044628
Alphabet (Google),GOOGL,4,2023-03-20,sec-edgar-filings/GOOGL/4/0001209191-24-002451
Alphabet (Google),GOOGL,4,2024-11-07,sec-edgar-filings/GOOGL/4/0001209191-22-019913
Alphabet (Google),GOOGL,4,2024-08-03,sec-edgar-filings/GOOGL/4/0001209191-22-008753
Alphabet (Google),GOOGL,4,2023-07-11,sec-edgar-filings/GOOGL/4/0001209191-22-055791
Alphabet (Google),GOOGL,4,2024-06-11,sec-edgar-filings/GOOGL/4/0001209191-22-029127
Alphabet (Google),GOOGL,4,2024-05-18,sec-edgar-filings/GOOGL/4/0001209191-22-021562
Alphabet (Google),GOOGL,4,2024-09-21,sec-edgar-filings/GOOGL/4/0001209191-22-045299
Alphabet (Google),GOOGL,4,2022-10-21,sec-edgar-filings/GOOGL/4/0000950170-24-109725
Alphabet (Google),GOOGL,4,2024-08-27,sec-edgar-filings/GOOGL/4/0001209191-24-004784
Alphabet (Google),GOOGL,4,2023-01-26,sec-edgar-filings/GOOGL/4/0000950170-24-132343
Alphabet (Google),GOOGL,4,2023-07-03,sec-edgar-filings/GOOGL/4/0001209191-24-005330
Alphabet (Google),GOOGL,4,2024-12-10,sec-edgar-filings/GOOGL/4/0001209191-23-033107
Alphabet (Google),GOOGL,4,2022-01-29,sec-edgar-filings/GOOGL/4/0001209191-22-028641
Alphabet (Google),GOOGL,4,2023-08-14,sec-edgar-filings/GOOGL/4/0001209191-23-059848
Alphabet (Google),GOOGL,4,2024-11-12,sec-edgar-filings/GOOGL/4/0001209191-22-018321
Alphabet (Google),GOOGL,4,2022-04-13,sec-edgar-filings/GOOGL/4/0001209191-24-003845
Alphabet (Google),GOOGL,4,2023-03-31,sec-edgar-filings/GOOGL/4/0001209191-22-008528
Alphabet (Google),GOOGL,4,2023-06-04,sec-edgar-filings/GOOGL/4/0001209191-23-043728
Alphabet (Google),GOOGL,4,2022-03-22,sec-edgar-filings/GOOGL/4/0001209191-23-050615
Alphabet (Google),GOOGL,4,2023-02-05,sec-edgar-filings/GOOGL/4/0001209191-22-028734
Alphabet (Google),GOOGL,4,2022-11-04,sec-edgar-filings/GOOGL/4/0001209191-24-004226
Alphabet (Google),GOOGL,4,2022-07-15,sec-edgar-filings/GOOGL/4/0001209191-23-039993
Alphabet (Google),GOOGL,4,2022-09-04,sec-edgar-filings/GOOGL/4/0001209191-22-051418
Alphabet (Google),GOOGL,4,2024-02-29,sec-edgar-filings/GOOGL/4/0001209191-23-059844
Alphabet (Google),GOOGL,4,2022-12-21,sec-edgar-filings/GOOGL/4/0001209191-23-041705
Alphabet (Google),GOOGL,4,2024-04-09,sec-edgar-filings/GOOGL/4/0001209191-22-027181
Alphabet (Google),GOOGL,4,2023-08-12,sec-edgar-filings/GOOGL/4/0000950170-24-107646
Alphabet (Google),GOOGL,4,2024-04-25,sec-edgar-filings/GOOGL/4/0001209191-22-025078
Alphabet (Google),GOOGL,4,2024-09-27,sec-edgar-filings/GOOGL/4/0001209191-24-005901
Alphabet (Google),GOOGL,4,2022-06-26,sec-edgar-filings/GOOGL/4/0001209191-22-003008
Alphabet (Google),GOOGL,4,2022-07-16,sec-edgar-filings/GOOGL/4/0001209191-22-021554
Alphabet (Google),GOOGL,4,2024-07-23,sec-edgar-filings/GOOGL/4/0001209191-22-056129
Alphabet (Google),GOOGL,4,2022-09-23,sec-edgar-filings/GOOGL/4/0001209191-22-002409
Alphabet (Google),GOOGL,4,2023-09-16,sec-edgar-filings/GOOGL/4/0000950170-24-107673
Amazon,AMZN,8-K,2023-08-12,sec-edgar-filings/AMZN/8-K/0001193125-22-296602
Amazon,AMZN,8-K,2022-06-22,sec-edgar-filings/AMZN/8-K/0001018724-23-000006
Amazon,AMZN,8-K,2023-07-03,sec-edgar-filings/AMZN/8-K/0001018724-23-000014
Amazon,AMZN,8-K,2024-06-21,sec-edgar-filings/AMZN/8-K/0001104659-23-065457
Amazon,AMZN,8-K,2025-02-11,sec-edgar-filings/AMZN/8-K/0001193125-22-289041
Amazon,AMZN,8-K,2023-07-25,sec-edgar-filings/AMZN/8-K/0001104659-23-044715
Amazon,AMZN,8-K,2024-03-27,sec-edgar-filings/AMZN/8-K/0001018724-23-000002
Amazon,AMZN,8-K,2022-05-27,sec-edgar-filings/AMZN/8-K/0001193125-22-104336
Amazon,AMZN,8-K,2022-08-11,sec-edgar-filings/AMZN/8-K/0001104659-22-065872
Amazon,AMZN,8-K,2023-07-17,sec-edgar-filings/AMZN/8-K/0001018724-24-000128
Amazon,AMZN,8-K,2023-02-27,sec-edgar-filings/AMZN/8-K/0001018724-23-000010
Amazon,AMZN,8-K,2022-12-26,sec-edgar-filings/AMZN/8-K/0001018724-22-000017
Amazon,AMZN,8-K,2023-07-04,sec-edgar-filings/AMZN/8-K/0001104659-24-057026
Amazon,AMZN,8-K,2022-09-01,sec-edgar-filings/AMZN/8-K/0001104659-23-113444
Amazon,AMZN,8-K,2023-09-29,sec-edgar-filings/AMZN/8-K/0001018724-22-000009
Amazon,AMZN,8-K,2022-02-10,sec-edgar-filings/AMZN/8-K/0001193125-23-000849
Amazon,AMZN,8-K,2024-09-22,sec-edgar-filings/AMZN/8-K/0001018724-22-000015
Amazon,AMZN,8-K,2023-11-20,sec-edgar-filings/AMZN/8-K/0001104659-22-045579
Amazon,AMZN,8-K,2023-11-09,sec-edgar-filings/AMZN/8-K/0001018724-24-000081
Amazon,AMZN,8-K,2024-10-15,sec-edgar-filings/AMZN/8-K/0001018724-24-000158
Amazon,AMZN,8-K,2023-06-14,sec-edgar-filings/AMZN/8-K/0001018724-22-000011
Amazon,AMZN,8-K,2022-11-11,sec-edgar-filings/AMZN/8-K/0001018724-22-000021
Amazon,AMZN,8-K,2024-09-25,sec-edgar-filings/AMZN/8-K/0001018724-24-000006
Amazon,AMZN,8-K,2024-12-03,sec-edgar-filings/AMZN/8-K/0001018724-22-000002
Amazon,AMZN,8-K,2024-02-25,sec-edgar-filings/AMZN/8-K/0001104659-24-061143
Amazon,AMZN,8-K,2023-05-23,sec-edgar-filings/AMZN/8-K/0001104659-24-045915
Amazon,AMZN,8-K,2024-02-04,sec-edgar-filings/AMZN/8-K/0001018724-23-000016
Amazon,AMZN,8-K,2024-07-18,sec-edgar-filings/AMZN/8-K/0001193125-23-003621
Amazon,AMZN,8-K,2025-01-04,sec-edgar-filings/AMZN/8-K/0001104659-24-065117
Amazon,AMZN,10-Q,2024-03-24,sec-edgar-filings/AMZN/10-Q/0001018724-23-000018
Amazon,AMZN,10-Q,2022-07-06,sec-edgar-filings/AMZN/10-Q/0001018724-24-000083
Amazon,AMZN,10-Q,2023-07-17,sec-edgar-filings/AMZN/10-Q/0001018724-22-000019
Amazon,AMZN,10-Q,2023-01-29,sec-edgar-filings/AMZN/10-Q/0001018724-23-000008
Amazon,AMZN,10-Q,2022-12-13,sec-edgar-filings/AMZN/10-Q/0001018724-23-000012
Amazon,AMZN,10-Q,2022-03-24,sec-edgar-filings/AMZN/10-Q/0001018724-24-000161
Amazon,AMZN,10-Q,2024-06-29,sec-edgar-filings/AMZN/10-Q/0001018724-24-000130
Amazon,AMZN,10-Q,2023-09-08,sec-edgar-filings/AMZN/10-Q/0001018724-22-000023
Amazon,AMZN,10-Q,2022-06-24,sec-edgar-filings/AMZN/10-Q/0001018724-22-000013
Amazon,AMZN,4,2024-09-24,sec-edgar-filings/AMZN/4/0001104659-23-088925
Amazon,AMZN,4,2023-06-04,sec-edgar-filings/AMZN/4/0001018724-24-000042
Amazon,AMZN,4,2022-02-17,sec-edgar-filings/AMZN/4/0001127602-22-022548
Amazon,AMZN,4,2023-05-30,sec-edgar-filings/AMZN/4/0001018724-24-000095
Amazon,AMZN,4,2022-10-30,sec-edgar-filings/AMZN/4/0000899243-22-033396
Amazon,AMZN,4,2022-01-11,sec-edgar-filings/AMZN/4/0001018724-24-000167
Amazon,AMZN,4,2024-08-25,sec-edgar-filings/AMZN/4/0001104659-23-062272
Amazon,AMZN,4,2024-12-07,sec-edgar-filings/AMZN/4/0001127602-22-005514
Amazon,AMZN,4,2022-06-20,sec-edgar-filings/AMZN/4/0001018724-24-000073
Amazon,AMZN,4,2023-03-25,sec-edgar-filings/AMZN/4/0001127602-22-005496
Amazon,AMZN,4,2024-12-12,sec-edgar-filings/AMZN/4/0001127602-22-021201
Amazon,AMZN,4,2024-09-19,sec-edgar-filings/AMZN/4/0001018724-24-000200
Amazon,AMZN,4,2023-05-01,sec-edgar-filings/AMZN/4/0001018724-24-000054
Amazon,AMZN,4,2024-06-04,sec-edgar-filings/AMZN/4/0001104659-23-094559
Amazon,AMZN,4,2022-01-13,sec-edgar-filings/AMZN/4/0001127602-22-025968
Amazon,AMZN,4,2022-08-03,sec-edgar-filings/AMZN/4/0001104659-23-100534
Amazon,AMZN,4,2024-01-06,sec-edgar-filings/AMZN/4/0001104659-23-063739
Amazon,AMZN,4,2023-12-06,sec-edgar-filings/AMZN/4/0001018724-24-000136
Amazon,AMZN,4,2024-04-18,sec-edgar-filings/AMZN/4/0001127602-23-006840
Amazon,AMZN,4,2025-03-03,sec-edgar-filings/AMZN/4/0001104659-23-061877
Amazon,AMZN,4,2024-03-02,sec-edgar-filings/AMZN/4/0001104659-23-100538
Amazon,AMZN,4,2024-12-06,sec-edgar-filings/AMZN/4/0001018724-23-000030
Amazon,AMZN,4,2024-10-13,sec-edgar-filings/AMZN/4/0001127602-22-005516
Amazon,AMZN,4,2022-03-04,sec-edgar-filings/AMZN/4/0001018724-24-000109
Amazon,AMZN,4,2024-08-13,sec-edgar-filings/AMZN/4/0001104659-23-119567
Amazon,AMZN,4,2023-08-07,sec-edgar-filings/AMZN/4/0001018724-24-000014
Amazon,AMZN,4,2023-05-05,sec-edgar-filings/AMZN/4/0001127602-22-025784
Amazon,AMZN,4,2023-05-11,sec-edgar-filings/AMZN/4/0001018724-24-000122
Amazon,AMZN,4,2022-08-30,sec-edgar-filings/AMZN/4/0001127602-22-025958
Amazon,AMZN,4,2025-01-14,sec-edgar-filings/AMZN/4/0001127602-22-015458
Amazon,AMZN,4,2022-06-09,sec-edgar-filings/AMZN/4/0001104659-23-024850
Amazon,AMZN,4,2024-09-23,sec-edgar-filings/AMZN/4/0001018724-24-000018
Amazon,AMZN,4,2022-04-20,sec-edgar-filings/AMZN/4/0001127602-23-006852
Amazon,AMZN,4,2022-02-26,sec-edgar-filings/AMZN/4/0001018724-24-000026
Amazon,AMZN,4,2023-03-16,sec-edgar-filings/AMZN/4/0001127602-22-022788
Amazon,AMZN,4,2024-09-23,sec-edgar-filings/AMZN/4/0001104659-23-119577
Amazon,AMZN,4,2022-10-23,sec-edgar-filings/AMZN/4/0001018724-24-000097
Amazon,AMZN,4,2025-03-15,sec-edgar-filings/AMZN/4/0001018724-24-000089
Amazon,AMZN,4,2024-04-05,sec-edgar-filings/AMZN/4/0001018724-24-000107
Amazon,AMZN,4,2023-12-12,sec-edgar-filings/AMZN/4/0001018724-23-000028
Amazon,AMZN,4,2024-05-12,sec-edgar-filings/AMZN/4/0001104659-23-119543
Amazon,AMZN,4,2022-11-20,sec-edgar-filings/AMZN/4/0000899243-22-036208
Amazon,AMZN,4,2024-07-03,sec-edgar-filings/AMZN/4/0001127602-22-014651
Amazon,AMZN,4,2022-05-05,sec-edgar-filings/AMZN/4/0001018724-23-000040
Amazon,AMZN,4,2024-02-11,sec-edgar-filings/AMZN/4/0001127602-22-021471
Amazon,AMZN,4,2022-01-23,sec-edgar-filings/AMZN/4/0001018724-24-000068
Amazon,AMZN,4,2022-03-10,sec-edgar-filings/AMZN/4/0001127602-22-025033
Amazon,AMZN,4,2025-01-23,sec-edgar-filings/AMZN/4/0001104659-23-061885
Amazon,AMZN,4,2022-09-13,sec-edgar-filings/AMZN/4/0001127602-22-025972
Amazon,AMZN,4,2022-02-18,sec-edgar-filings/AMZN/4/0001127602-23-006827
Amazon,AMZN,4,2022-07-26,sec-edgar-filings/AMZN/4/0001018724-24-000062
Amazon,AMZN,4,2022-03-26,sec-edgar-filings/AMZN/4/0001018724-24-000150
Amazon,AMZN,4,2022-10-24,sec-edgar-filings/AMZN/4/0001127602-22-021474
Amazon,AMZN,4,2022-05-15,sec-edgar-filings/AMZN/4/0001104659-23-094570
Amazon,AMZN,4,2023-03-13,sec-edgar-filings/AMZN/4/0001127602-22-015604
Amazon,AMZN,4,2023-05-05,sec-edgar-filings/AMZN/4/0001127602-22-022786
Amazon,AMZN,4,2023-09-06,sec-edgar-filings/AMZN/4/0001018724-24-000134
Amazon,AMZN,4,2022-10-02,sec-edgar-filings/AMZN/4/0001127602-22-015450
Amazon,AMZN,4,2023-01-21,sec-edgar-filings/AMZN/4/0001104659-23-119584
Amazon,AMZN,4,2024-03-26,sec-edgar-filings/AMZN/4/0001127602-22-014773
Amazon,AMZN,4,2023-10-08,sec-edgar-filings/AMZN/4/0001018724-24-000046
Amazon,AMZN,4,2024-02-11,sec-edgar-filings/AMZN/4/0001018724-24-000010
Amazon,AMZN,4,2023-04-13,sec-edgar-filings/AMZN/4/0001127602-22-011737
Amazon,AMZN,4,2022-03-25,sec-edgar-filings/AMZN/4/0001018724-24-000169
Amazon,AMZN,4,2022-02-14,sec-edgar-filings/AMZN/4/0001018724-24-000103
Amazon,AMZN,4,2023-05-27,sec-edgar-filings/AMZN/4/0001104659-23-087318
Amazon,AMZN,4,2024-02-11,sec-edgar-filings/AMZN/4/0001104659-23-119548
Amazon,AMZN,4,2023-01-30,sec-edgar-filings/AMZN/4/0001104659-23-119561
Amazon,AMZN,4,2022-01-04,sec-edgar-filings/AMZN/4/0001018724-24-000004
Amazon,AMZN,4,2024-03-21,sec-edgar-filings/AMZN/4/0001018724-24-000114
Amazon,AMZN,4,2023-05-02,sec-edgar-filings/AMZN/4/0001104659-23-074304
Amazon,AMZN,4,2022-09-16,sec-edgar-filings/AMZN/4/0001018724-23-000032
Amazon,AMZN,4,2023-05-24,sec-edgar-filings/AMZN/4/0001374545-24-000002
Amazon,AMZN,4,2025-03-08,sec-edgar-filings/AMZN/4/0001018724-24-000044
Amazon,AMZN,4,2025-03-18,sec-edgar-filings/AMZN/4/0001104659-23-042198
Amazon,AMZN,4,2022-09-16,sec-edgar-filings/AMZN/4/0001127602-22-005512
Amazon,AMZN,4,2024-05-18,sec-edgar-filings/AMZN/4/0001127602-22-006358
Amazon,AMZN,4,2022-11-07,sec-edgar-filings/AMZN/4/0001018724-24-000152
Amazon,AMZN,4,2022-04-08,sec-edgar-filings/AMZN/4/0001127602-22-021212
Amazon,AMZN,4,2024-08-05,sec-edgar-filings/AMZN/4/0001104659-23-106846
Amazon,AMZN,4,2023-08-16,sec-edgar-filings/AMZN/4/0001018724-24-000197
Amazon,AMZN,4,2024-06-01,sec-edgar-filings/AMZN/4/0000899243-22-001363
Amazon,AMZN,4,2022-05-14,sec-edgar-filings/AMZN/4/0001018724-24-000177
Amazon,AMZN,4,2025-02-05,sec-edgar-filings/AMZN/4/0001018724-24-000126
Amazon,AMZN,4,2022-10-10,sec-edgar-filings/AMZN/4/0001127602-22-025964
Amazon,AMZN,4,2023-05-10,sec-edgar-filings/AMZN/4/0001127602-22-015452
Amazon,AMZN,4,2023-01-30,sec-edgar-filings/AMZN/4/0001104659-23-118776
Amazon,AMZN,4,2022-06-01,sec-edgar-filings/AMZN/4/0001104659-23-057243
Amazon,AMZN,4,2024-06-10,sec-edgar-filings/AMZN/4/0001104659-23-023350
Amazon,AMZN,4,2023-06-18,sec-edgar-filings/AMZN/4/0001104659-23-098964
Amazon,AMZN,4,2022-08-11,sec-edgar-filings/AMZN/4/0001127602-22-013500
Amazon,AMZN,4,2023-04-03,sec-edgar-filings/AMZN/4/0001104659-23-114815
Amazon,AMZN,4,2022-08-18,sec-edgar-filings/AMZN/4/0001127602-22-025956
Amazon,AMZN,4,2023-06-14,sec-edgar-filings/AMZN/4/0001127602-22-023258
Amazon,AMZN,4,2024-08-09,sec-edgar-filings/AMZN/4/0001018724-24-000036
Amazon,AMZN,4,2023-04-14,sec-edgar-filings/AMZN/4/0001018724-24-000048
Amazon,AMZN,4,2024-08-16,sec-edgar-filings/AMZN/4/0001127602-22-014759
Amazon,AMZN,4,2024-02-16,sec-edgar-filings/AMZN/4/0001018724-24-000052
Amazon,AMZN,4,2022-02-08,sec-edgar-filings/AMZN/4/0001018724-24-000116
Amazon,AMZN,4,2023-09-21,sec-edgar-filings/AMZN/4/0001018724-23-000026
Amazon,AMZN,4,2022-12-28,sec-edgar-filings/AMZN/4/0001018724-24-000187
Amazon,AMZN,4,2024-11-28,sec-edgar-filings/AMZN/4/0001018724-24-000173
Amazon,AMZN,4,2024-08-01,sec-edgar-filings/AMZN/4/0001936006-24-000004
Amazon,AMZN,4,2024-01-16,sec-edgar-filings/AMZN/4/0001127602-22-008807
Amazon,AMZN,4,2023-09-21,sec-edgar-filings/AMZN/4/0001104659-23-084346
Amazon,AMZN,4,2023-08-25,sec-edgar-filings/AMZN/4/0001104659-23-094555
Amazon,AMZN,4,2022-06-13,sec-edgar-filings/AMZN/4/0001104659-23-094564
Amazon,AMZN,4,2022-01-31,sec-edgar-filings/AMZN/4/0001018724-24-000101
Amazon,AMZN,4,2022-10-01,sec-edgar-filings/AMZN/4/0001018724-23-000042
Amazon,AMZN,4,2023-10-22,sec-edgar-filings/AMZN/4/0001104659-23-078766
Amazon,AMZN,4,2022-02-08,sec-edgar-filings/AMZN/4/0001127602-23-022854
Amazon,AMZN,4,2024-12-14,sec-edgar-filings/AMZN/4/0001104659-23-028442
Amazon,AMZN,4,2024-02-18,sec-edgar-filings/AMZN/4/0001104659-23-094567
Amazon,AMZN,4,2023-09-23,sec-edgar-filings/AMZN/4/0001127602-22-005483
Amazon,AMZN,4,2022-03-01,sec-edgar-filings/AMZN/4/0001127602-22-021594
Amazon,AMZN,4,2023-07-19,sec-edgar-filings/AMZN/4/0001018724-24-000154
Amazon,AMZN,4,2023-12-06,sec-edgar-filings/AMZN/4/0001018724-24-000185
Amazon,AMZN,4,2023-01-15,sec-edgar-filings/AMZN/4/0001018724-24-000175
Amazon,AMZN,4,2024-01-14,sec-edgar-filings/AMZN/4/0001127602-23-007056
Amazon,AMZN,4,2022-07-21,sec-edgar-filings/AMZN/4/0000899243-22-039118
Amazon,AMZN,4,2024-01-11,sec-edgar-filings/AMZN/4/0001018724-24-000189
Amazon,AMZN,4,2024-09-29,sec-edgar-filings/AMZN/4/0001127602-22-021219
Amazon,AMZN,4,2023-03-03,sec-edgar-filings/AMZN/4/0001018724-24-000028
Amazon,AMZN,4,2025-02-27,sec-edgar-filings/AMZN/4/0001127602-22-022784
Amazon,AMZN,4,2023-08-22,sec-edgar-filings/AMZN/4/0001018724-24-000060
Amazon,AMZN,4,2024-09-10,sec-edgar-filings/AMZN/4/0001127602-23-005902
Amazon,AMZN,4,2024-05-19,sec-edgar-filings/AMZN/4/0001104659-23-048516
Amazon,AMZN,4,2023-05-03,sec-edgar-filings/AMZN/4/0001018724-24-000040
Amazon,AMZN,4,2022-12-31,sec-edgar-filings/AMZN/4/0001104659-23-090467
Amazon,AMZN,4,2022-08-22,sec-edgar-filings/AMZN/4/0001127602-22-004791
Amazon,AMZN,4,2024-07-31,sec-edgar-filings/AMZN/4/0001018724-24-000032
Amazon,AMZN,4,2024-05-19,sec-edgar-filings/AMZN/4/0001127602-22-021467
Amazon,AMZN,4,2022-10-23,sec-edgar-filings/AMZN/4/0001127602-23-003574
Amazon,AMZN,4,2024-07-14,sec-edgar-filings/AMZN/4/0001018724-24-000105
Amazon,AMZN,4,2022-07-06,sec-edgar-filings/AMZN/4/0001018724-24-000099
Amazon,AMZN,4,2024-05-10,sec-edgar-filings/AMZN/4/0001127602-22-020705
Amazon,AMZN,4,2023-09-11,sec-edgar-filings/AMZN/4/0001104659-23-028435
Amazon,AMZN,4,2025-02-02,sec-edgar-filings/AMZN/4/0001104659-23-068073
Amazon,AMZN,4,2024-09-16,sec-edgar-filings/AMZN/4/0001104659-23-103217
Amazon,AMZN,4,2024-01-18,sec-edgar-filings/AMZN/4/0001018724-24-000030
Amazon,AMZN,4,2024-04-22,sec-edgar-filings/AMZN/4/0001127602-23-005886
Amazon,AMZN,4,2023-09-28,sec-edgar-filings/AMZN/4/0001018724-24-000050
Amazon,AMZN,4,2023-09-06,sec-edgar-filings/AMZN/4/0001127602-22-015456
Amazon,AMZN,4,2022-12-23,sec-edgar-filings/AMZN/4/0001104659-23-110807
Amazon,AMZN,4,2024-12-06,sec-edgar-filings/AMZN/4/0001104659-23-119554
Amazon,AMZN,4,2023-05-08,sec-edgar-filings/AMZN/4/0001127602-22-007990
Amazon,AMZN,4,2023-03-04,sec-edgar-filings/AMZN/4/0001018724-24-000202
Amazon,AMZN,4,2022-01-12,sec-edgar-filings/AMZN/4/0001104659-23-063747
Amazon,AMZN,4,2024-06-02,sec-edgar-filings/AMZN/4/0001127602-22-014763
Amazon,AMZN,4,2022-12-06,sec-edgar-filings/AMZN/4/0001018724-24-000132
Amazon,AMZN,4,2022-01-09,sec-edgar-filings/AMZN/4/0001018724-24-000056
Amazon,AMZN,4,2024-11-28,sec-edgar-filings/AMZN/4/0001104659-23-063745
Amazon,AMZN,4,2022-08-28,sec-edgar-filings/AMZN/4/0001018724-24-000064
Amazon,AMZN,4,2023-10-18,sec-edgar-filings/AMZN/4/0001018724-23-000034
Amazon,AMZN,4,2023-12-22,sec-edgar-filings/AMZN/4/0002024813-24-000002
Amazon,AMZN,4,2024-09-16,sec-edgar-filings/AMZN/4/0001018724-24-000146
Amazon,AMZN,4,2025-03-11,sec-edgar-filings/AMZN/4/0001127602-22-021903
Amazon,AMZN,4,2023-06-12,sec-edgar-filings/AMZN/4/0001018724-24-000079
Amazon,AMZN,4,2022-10-06,sec-edgar-filings/AMZN/4/0001127602-22-026345
Amazon,AMZN,4,2022-09-11,sec-edgar-filings/AMZN/4/0001018724-24-000085
Amazon,AMZN,4,2023-01-08,sec-edgar-filings/AMZN/4/0001127602-22-024928
Amazon,AMZN,4,2022-07-12,sec-edgar-filings/AMZN/4/0001127602-23-022851
Amazon,AMZN,4,2024-09-07,sec-edgar-filings/AMZN/4/0001018724-24-000148
Amazon,AMZN,4,2024-07-15,sec-edgar-filings/AMZN/4/0001018724-24-000091
Amazon,AMZN,4,2023-06-15,sec-edgar-filings/AMZN/4/0001018724-24-000087
Amazon,AMZN,4,2024-09-13,sec-edgar-filings/AMZN/4/0001127602-22-011739
Amazon,AMZN,4,2024-03-22,sec-edgar-filings/AMZN/4/0001104659-23-063751
Amazon,AMZN,4,2023-01-12,sec-edgar-filings/AMZN/4/0001018724-24-000022
Amazon,AMZN,4,2022-07-12,sec-edgar-filings/AMZN/4/0001018724-24-000120
Amazon,AMZN,4,2023-01-04,sec-edgar-filings/AMZN/4/0001104659-23-055500
Amazon,AMZN,4,2024-11-20,sec-edgar-filings/AMZN/4/0001018724-24-000016
Amazon,AMZN,4,2024-07-09,sec-edgar-filings/AMZN/4/0001104659-23-079677
Amazon,AMZN,4,2024-09-04,sec-edgar-filings/AMZN/4/0001127602-22-024172
Amazon,AMZN,4,2023-01-25,sec-edgar-filings/AMZN/4/0001018724-24-000181
Amazon,AMZN,4,2024-04-28,sec-edgar-filings/AMZN/4/0001104659-23-101653
Amazon,AMZN,4,2023-07-28,sec-edgar-filings/AMZN/4/0001018724-23-000036
